dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2016-03-18 06:00:00+01:00, Barcelona,280.15,280.15,280.15,1018,87,3,330,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-18 07:00:00+01:00, Barcelona,280.15,280.15,280.15,1018,87,4,330,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-18 08:00:00+01:00, Barcelona,279.15,279.15,279.15,1019,87,3,330,0.0,0.0,0.0,80,803,clouds,broken clouds,04d
2016-03-18 09:00:00+01:00, Barcelona,281.15,281.15,281.15,1019,81,3,340,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-03-18 10:00:00+01:00, Barcelona,282.15,282.15,282.15,1019,81,3,350,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-18 11:00:00+01:00, Barcelona,286.15,286.15,286.15,1019,66,1,250,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-18 12:00:00+01:00, Barcelona,286.15,286.15,286.15,1019,66,3,180,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-18 13:00:00+01:00, Barcelona,286.15,286.15,286.15,1019,71,4,180,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-18 14:00:00+01:00, Barcelona,286.15,286.15,286.15,1018,71,4,180,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-18 15:00:00+01:00, Barcelona,285.5755,285.5755,285.5755,1018,73,3,193,0.0,0.0,0.0,48,802,clouds,scattered clouds,03
2016-03-18 16:00:00+01:00, Barcelona,286.15,286.15,286.15,1017,71,5,200,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-18 17:00:00+01:00, Barcelona,287.15,287.15,287.15,1017,67,5,210,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-18 18:00:00+01:00, Barcelona,286.15,286.15,286.15,1017,76,5,210,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-18 19:00:00+01:00, Barcelona,285.15,285.15,285.15,1017,76,4,220,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-18 20:00:00+01:00, Barcelona,285.15,285.15,285.15,1017,76,3,210,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-18 21:00:00+01:00, Barcelona,285.15,285.15,285.15,1017,76,2,216,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-18 22:00:00+01:00, Barcelona,285.15,285.15,285.15,1018,76,1,223,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-18 23:00:00+01:00, Barcelona,284.65,284.65,284.65,1018,78,1,271,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-19 00:00:00+01:00, Barcelona,284.15,284.15,284.15,1018,81,1,320,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-19 01:00:00+01:00, Barcelona,284.15,284.15,284.15,1018,81,1,340,0.0,0.0,0.0,47,802,clouds,scattered clouds,03
2016-03-19 02:00:00+01:00, Barcelona,284.15,284.15,284.15,1018,81,1,360,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-19 03:00:00+01:00, Barcelona,283.5855,283.5855,283.5855,1017,79,0,248,0.0,0.0,0.0,71,803,clouds,broken clouds,04
2016-03-19 04:00:00+01:00, Barcelona,284.15,284.15,284.15,1017,87,1,10,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-19 05:00:00+01:00, Barcelona,284.15,284.15,284.15,1016,87,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-19 06:00:00+01:00, Barcelona,284.15,284.15,284.15,1016,87,2,340,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-19 07:00:00+01:00, Barcelona,284.15,284.15,284.15,1016,87,2,320,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2016-03-19 08:00:00+01:00, Barcelona,284.15,284.15,284.15,1016,87,2,350,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2016-03-19 09:00:00+01:00, Barcelona,285.15,285.15,285.15,1017,81,2,40,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2016-03-19 10:00:00+01:00, Barcelona,285.15,285.15,285.15,1017,81,2,90,0.3,0.0,0.0,75,500,rain,light rain,10d
2016-03-19 11:00:00+01:00, Barcelona,286.15,286.15,286.15,1017,87,2,80,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2016-03-19 12:00:00+01:00, Barcelona,286.15,286.15,286.15,1017,93,3,120,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2016-03-19 13:00:00+01:00, Barcelona,286.65,286.65,286.65,1016,90,3,125,0.0,0.0,0.0,47,802,clouds,scattered clouds,03
2016-03-19 14:00:00+01:00, Barcelona,287.15,287.15,287.15,1016,87,3,130,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-19 15:00:00+01:00, Barcelona,288.15,288.15,288.15,1016,77,3,130,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-19 16:00:00+01:00, Barcelona,288.15,288.15,288.15,1015,77,4,120,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-19 17:00:00+01:00, Barcelona,288.15,288.15,288.15,1015,77,5,110,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-19 18:00:00+01:00, Barcelona,287.15,287.15,287.15,1015,82,4,120,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-19 19:00:00+01:00, Barcelona,287.15,287.15,287.15,1015,76,3,110,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-19 20:00:00+01:00, Barcelona,286.15,286.15,286.15,1015,76,2,90,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-19 21:00:00+01:00, Barcelona,286.15,286.15,286.15,1016,82,3,70,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-19 22:00:00+01:00, Barcelona,286.15,286.15,286.15,1016,84,3,70,0.0,0.0,0.0,75,803,clouds,broken clouds,04
2016-03-19 23:00:00+01:00, Barcelona,286.15,286.15,286.15,1016,87,4,70,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-20 00:00:00+01:00, Barcelona,285.3065,285.3065,285.3065,1015,85,3,81,0.3,0.0,0.0,77,500,rain,light rain,10
2016-03-20 01:00:00+01:00, Barcelona,285.15,285.15,285.15,1015,93,4,40,0.0,0.0,0.0,75,301,drizzle,drizzle,09n
2016-03-20 02:00:00+01:00, Barcelona,284.654,284.654,284.654,1015,85,2,93,0.3,0.0,0.0,86,500,rain,light rain,10
2016-03-20 03:00:00+01:00, Barcelona,284.845,284.845,284.845,1014,86,3,93,0.3,0.0,0.0,93,500,rain,light rain,10
2016-03-20 04:00:00+01:00, Barcelona,286.15,286.15,286.15,1014,93,4,80,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-20 05:00:00+01:00, Barcelona,284.4073125,284.4073125,284.4073125,1014,89,3,172,0.3,0.0,0.0,91,500,rain,light rain,10
2016-03-20 06:00:00+01:00, Barcelona,283.77865625,283.77865625,283.77865625,1014,91,4,251,0.3,0.0,0.0,83,500,rain,light rain,10
2016-03-20 07:00:00+01:00, Barcelona,283.15,283.15,283.15,1014,93,4,330,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-20 08:00:00+01:00, Barcelona,283.48334375,283.48334375,283.48334375,1014,91,3,330,0.0,0.0,0.0,75,803,clouds,broken clouds,04
2016-03-20 09:00:00+01:00, Barcelona,283.8166875,283.8166875,283.8166875,1014,89,3,330,0.0,0.0,0.0,75,803,clouds,broken clouds,04
2016-03-20 10:00:00+01:00, Barcelona,284.15,284.15,284.15,1015,87,2,330,0.3,0.0,0.0,75,500,rain,light rain,10d
2016-03-20 11:00:00+01:00, Barcelona,286.15,286.15,286.15,1015,84,3,200,0.0,0.0,0.0,57,803,clouds,broken clouds,04
2016-03-20 12:00:00+01:00, Barcelona,288.15,288.15,288.15,1015,82,3,70,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-20 13:00:00+01:00, Barcelona,289.15,289.15,289.15,1015,77,4,80,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-20 14:00:00+01:00, Barcelona,287.39,287.39,287.39,1014,81,2,111,0.9,0.0,0.0,60,501,rain,moderate rain,10
2016-03-20 15:00:00+01:00, Barcelona,289.15,289.15,289.15,1014,72,4,100,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-20 16:00:00+01:00, Barcelona,289.15,289.15,289.15,1014,72,4,110,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-20 17:00:00+01:00, Barcelona,289.15,289.15,289.15,1013,72,2,110,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-20 18:00:00+01:00, Barcelona,288.65,288.65,288.65,1013,74,2,90,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-20 19:00:00+01:00, Barcelona,288.15,288.15,288.15,1013,77,3,70,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-20 20:00:00+01:00, Barcelona,287.15,287.15,287.15,1014,87,2,70,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-20 21:00:00+01:00, Barcelona,286.0325,286.0325,286.0325,1014,88,2,62,0.9,0.0,0.0,44,501,rain,moderate rain,10
2016-03-20 22:00:00+01:00, Barcelona,286.15,286.15,286.15,1015,93,2,40,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-20 23:00:00+01:00, Barcelona,284.5325,284.5325,284.5325,1014,91,1,182,0.9,0.0,0.0,54,501,rain,moderate rain,10
2016-03-21 00:00:00+01:00, Barcelona,284.15,284.15,284.15,1015,93,1,310,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2016-03-21 01:00:00+01:00, Barcelona,284.15,284.15,284.15,1014,90,1,315,0.0,0.0,0.0,57,803,clouds,broken clouds,04
2016-03-21 02:00:00+01:00, Barcelona,284.15,284.15,284.15,1014,87,1,320,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-21 03:00:00+01:00, Barcelona,284.15,284.15,284.15,1014,87,2,320,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2016-03-21 04:00:00+01:00, Barcelona,283.15,283.15,283.15,1014,93,3,330,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-21 05:00:00+01:00, Barcelona,283.15,283.15,283.15,1013,93,3,330,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-21 06:00:00+01:00, Barcelona,283.15,283.15,283.15,1013,93,3,330,0.0,0.0,0.0,20,701,mist,mist,50n
2016-03-21 07:00:00+01:00, Barcelona,283.15,283.15,283.15,1013,93,3,330,0.0,0.0,0.0,20,701,mist,mist,50d
2016-03-21 08:00:00+01:00, Barcelona,283.15,283.15,283.15,1013,93,3,330,0.0,0.0,0.0,20,701,mist,mist,50d
2016-03-21 09:00:00+01:00, Barcelona,285.15,285.15,285.15,1014,87,3,330,0.0,0.0,0.0,20,701,mist,mist,50d
2016-03-21 10:00:00+01:00, Barcelona,287.15,287.15,287.15,1014,76,1,30,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-21 11:00:00+01:00, Barcelona,286.313,286.313,286.313,1013,80,3,65,0.3,0.0,0.0,20,500,rain,light rain,10
2016-03-21 12:00:00+01:00, Barcelona,287.15,287.15,287.15,1014,76,3,90,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-21 13:00:00+01:00, Barcelona,287.15,287.15,287.15,1013,82,3,90,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-21 14:00:00+01:00, Barcelona,287.15,287.15,287.15,1013,76,3,100,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2016-03-21 15:00:00+01:00, Barcelona,287.65,287.65,287.65,1012,69,3,95,0.0,0.0,0.0,47,802,clouds,scattered clouds,03
2016-03-21 16:00:00+01:00, Barcelona,288.15,288.15,288.15,1011,62,3,90,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-21 17:00:00+01:00, Barcelona,287.15,287.15,287.15,1011,67,2,90,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-21 18:00:00+01:00, Barcelona,287.15,287.15,287.15,1011,71,1,110,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2016-03-21 19:00:00+01:00, Barcelona,286.65,286.65,286.65,1011,71,1,65,0.0,0.0,0.0,30,802,clouds,scattered clouds,03
2016-03-21 20:00:00+01:00, Barcelona,286.15,286.15,286.15,1011,71,0,20,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-21 21:00:00+01:00, Barcelona,286.15,286.15,286.15,1011,71,0,280,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-21 22:00:00+01:00, Barcelona,284.15,284.15,284.15,1011,81,2,28,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-21 23:00:00+01:00, Barcelona,284.15,284.15,284.15,1010,81,3,184,0.0,0.0,0.0,0,800,clear,sky is clear,01
2016-03-22 00:00:00+01:00, Barcelona,284.15,284.15,284.15,1010,81,3,340,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-22 01:00:00+01:00, Barcelona,284.15,284.15,284.15,1009,81,4,345,0.0,0.0,0.0,0,800,clear,sky is clear,01
2016-03-22 02:00:00+01:00, Barcelona,284.15,284.15,284.15,1009,81,4,350,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-22 03:00:00+01:00, Barcelona,283.65,283.65,283.65,1008,84,4,350,0.0,0.0,0.0,0,800,clear,sky is clear,01
2016-03-22 04:00:00+01:00, Barcelona,283.15,283.15,283.15,1007,87,4,350,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-22 05:00:00+01:00, Barcelona,282.15,282.15,282.15,1007,87,4,350,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-22 06:00:00+01:00, Barcelona,282.15,282.15,282.15,1006,87,5,340,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-22 07:00:00+01:00, Barcelona,282.15,282.15,282.15,1006,87,4,330,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-22 08:00:00+01:00, Barcelona,282.15,282.15,282.15,1006,87,3,330,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-22 09:00:00+01:00, Barcelona,282.15,282.15,282.15,1006,81,4,320,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-03-22 10:00:00+01:00, Barcelona,285.15,285.15,285.15,1005,69,4,330,0.0,0.0,0.0,10,800,clear,sky is clear,02
2016-03-22 11:00:00+01:00, Barcelona,288.15,288.15,288.15,1005,58,4,340,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-22 12:00:00+01:00, Barcelona,288.15,288.15,288.15,1004,60,4,280,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-22 13:00:00+01:00, Barcelona,288.15,288.15,288.15,1004,62,4,220,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-22 14:00:00+01:00, Barcelona,288.15,288.15,288.15,1003,64,4,215,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-22 15:00:00+01:00, Barcelona,288.15,288.15,288.15,1003,67,5,210,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-22 16:00:00+01:00, Barcelona,287.15,287.15,287.15,1002,76,5,200,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-22 17:00:00+01:00, Barcelona,287.15,287.15,287.15,1001,76,3,200,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-22 18:00:00+01:00, Barcelona,287.15,287.15,287.15,1001,82,3,200,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-22 19:00:00+01:00, Barcelona,287.15,287.15,287.15,1001,82,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-22 20:00:00+01:00, Barcelona,287.15,287.15,287.15,1001,82,2,233,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-22 21:00:00+01:00, Barcelona,286.65,286.65,286.65,1001,82,2,261,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-22 22:00:00+01:00, Barcelona,286.15,286.15,286.15,1002,82,2,290,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-22 23:00:00+01:00, Barcelona,285.65,285.65,285.65,1001,79,1,145,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-23 00:00:00+01:00, Barcelona,285.15,285.15,285.15,1001,76,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-23 01:00:00+01:00, Barcelona,285.15,285.15,285.15,1001,67,3,160,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-23 02:00:00+01:00, Barcelona,285.15,285.15,285.15,1001,58,5,320,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-23 03:00:00+01:00, Barcelona,284.71,284.71,284.71,1000,69,3,226,0.0,0.0,0.0,14,801,clouds,few clouds,02
2016-03-23 04:00:00+01:00, Barcelona,284.15,284.15,284.15,1000,50,5,310,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-23 05:00:00+01:00, Barcelona,283.21,283.21,283.21,1000,69,4,221,0.0,0.0,0.0,14,801,clouds,few clouds,02
2016-03-23 06:00:00+01:00, Barcelona,282.15,282.15,282.15,1001,57,7,310,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-23 07:00:00+01:00, Barcelona,282.15,282.15,282.15,1002,57,3,320,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-23 08:00:00+01:00, Barcelona,282.15,282.15,282.15,1002,57,3,320,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-23 09:00:00+01:00, Barcelona,282.15,282.15,282.15,1002,57,10,330,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-23 10:00:00+01:00, Barcelona,283.65,283.65,283.65,1002,53,9,330,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-23 11:00:00+01:00, Barcelona,285.15,285.15,285.15,1002,50,7,330,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-23 12:00:00+01:00, Barcelona,287.15,287.15,287.15,1002,44,6,320,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-23 13:00:00+01:00, Barcelona,287.15,287.15,287.15,1002,54,5,210,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-03-23 14:00:00+01:00, Barcelona,288.15,288.15,288.15,1001,47,5,210,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-03-23 15:00:00+01:00, Barcelona,287.973,287.973,287.973,1002,53,4,213,0.0,0.0,0.0,32,802,clouds,scattered clouds,03
2016-03-23 16:00:00+01:00, Barcelona,289.15,289.15,289.15,1001,48,5,210,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-03-23 17:00:00+01:00, Barcelona,289.15,289.15,289.15,1001,59,4,180,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-03-23 18:00:00+01:00, Barcelona,289.15,289.15,289.15,1001,55,3,150,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-23 19:00:00+01:00, Barcelona,289.15,289.15,289.15,1001,59,4,140,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-23 20:00:00+01:00, Barcelona,287.65,287.65,287.65,1003,67,2,70,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-23 21:00:00+01:00, Barcelona,286.15,286.15,286.15,1006,76,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-03-23 22:00:00+01:00, Barcelona,286.15,286.15,286.15,1006,71,0,0,0.0,0.0,0.0,10,800,clear,sky is clear,02
2016-03-23 23:00:00+01:00, Barcelona,286.15,286.15,286.15,1006,66,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-24 00:00:00+01:00, Barcelona,285.52,285.52,285.52,1007,61,1,159,0.0,0.0,0.0,0,800,clear,sky is clear,01
2016-03-24 01:00:00+01:00, Barcelona,284.15,284.15,284.15,1007,62,4,340,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-24 02:00:00+01:00, Barcelona,283.02,283.02,283.02,1008,63,2,329,0.0,0.0,0.0,0,800,clear,sky is clear,01
2016-03-24 03:00:00+01:00, Barcelona,281.15,281.15,281.15,1008,70,3,340,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-24 04:00:00+01:00, Barcelona,280.65,280.65,280.65,1008,70,3,335,0.0,0.0,0.0,0,800,clear,sky is clear,01
2016-03-24 05:00:00+01:00, Barcelona,280.15,280.15,280.15,1009,70,3,330,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-24 06:00:00+01:00, Barcelona,281.15,281.15,281.15,1009,61,6,330,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-24 07:00:00+01:00, Barcelona,281.15,281.15,281.15,1010,100,3,330,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-03-24 08:00:00+01:00, Barcelona,282.15,282.15,282.15,1011,57,4,320,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-03-24 09:00:00+01:00, Barcelona,283.15,283.15,283.15,1012,53,4,330,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-03-24 10:00:00+01:00, Barcelona,287.15,287.15,287.15,1014,62,1,250,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-24 11:00:00+01:00, Barcelona,287.65,287.65,287.65,1014,60,3,235,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-24 12:00:00+01:00, Barcelona,288.15,288.15,288.15,1014,58,6,220,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-24 13:00:00+01:00, Barcelona,288.15,288.15,288.15,1014,60,7,220,0.0,0.0,0.0,20,801,clouds,few clouds,02
2016-03-24 14:00:00+01:00, Barcelona,288.15,288.15,288.15,1014,62,8,220,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-03-24 15:00:00+01:00, Barcelona,287.959,287.959,287.959,1014,55,6,211,0.0,0.0,0.0,10,800,clear,sky is clear,02
