dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2016-06-14 18:00:00+02:00, Barcelona,300.42,296.48,303.15,988,85,3,125,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-14 19:00:00+02:00, Barcelona,300.31,296.48,304.26,1004,39,2,158,0.0,0.0,0.0,32,802,clouds,scattered clouds,03d
2016-06-14 20:00:00+02:00, Barcelona,298.19,295.37,302.59,1004,53,2,158,0.0,0.0,0.0,32,802,clouds,scattered clouds,03d
2016-06-14 21:00:00+02:00, Barcelona,295.92,293.15,301.48,1004,63,2,158,0.0,0.0,0.0,32,802,clouds,scattered clouds,03d
2016-06-14 22:00:00+02:00, Barcelona,295.49,290.37,301.48,989,93,2,90,0.0,0.0,0.0,56,803,clouds,broken clouds,04n
2016-06-14 23:00:00+02:00, Barcelona,293.47,289.82,297.04,989,93,2,90,0.0,0.0,0.0,56,803,clouds,broken clouds,04n
2016-06-15 00:00:00+02:00, Barcelona,292.96,288.71,297.04,989,93,2,90,0.0,0.0,0.0,56,803,clouds,broken clouds,04n
2016-06-15 01:00:00+02:00, Barcelona,293.64,290.93,297.04,989,97,3,58,0.0,0.0,0.0,76,803,clouds,broken clouds,04n
2016-06-15 02:00:00+02:00, Barcelona,292.71,287.59,297.04,988,97,3,58,0.0,0.0,0.0,76,803,clouds,broken clouds,04n
2016-06-15 03:00:00+02:00, Barcelona,292.16,287.59,296.48,988,97,3,58,0.0,0.0,0.0,76,803,clouds,broken clouds,04n
2016-06-15 04:00:00+02:00, Barcelona,292.16,287.59,296.48,988,100,5,45,0.0,0.0,0.0,48,802,clouds,scattered clouds,03n
2016-06-15 05:00:00+02:00, Barcelona,291.67,287.04,296.48,987,100,5,45,0.0,0.0,0.0,48,802,clouds,scattered clouds,03n
2016-06-15 06:00:00+02:00, Barcelona,291.11,285.37,296.48,987,100,5,45,0.0,0.0,0.0,48,802,clouds,scattered clouds,03n
2016-06-15 07:00:00+02:00, Barcelona,290.9,285.37,295.93,987,100,6,47,0.0,0.005,0.0,48,802,clouds,scattered clouds,03d
2016-06-15 08:00:00+02:00, Barcelona,292.96,288.71,295.93,987,100,6,47,0.0,0.005,0.0,48,802,clouds,scattered clouds,03d
2016-06-15 09:00:00+02:00, Barcelona,294.44,292.59,295.93,1004,100,1,316,0.0,0.005,0.0,48,802,clouds,scattered clouds,03d
2016-06-15 10:00:00+02:00, Barcelona,295.09,292.59,295.93,987,99,4,61,0.0,0.0,0.0,12,801,clouds,few clouds,02d
2016-06-15 11:00:00+02:00, Barcelona,296.13,294.26,299.82,987,99,4,61,0.0,0.0,0.0,12,801,clouds,few clouds,02d
2016-06-15 12:00:00+02:00, Barcelona,296.56,293.71,299.82,1004,75,1,62,0.0,0.0,0.0,12,801,clouds,few clouds,02d
2016-06-15 13:00:00+02:00, Barcelona,296.66,294.82,299.82,987,95,4,104,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-15 14:00:00+02:00, Barcelona,296.11,294.82,298.71,986,95,4,104,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-15 15:00:00+02:00, Barcelona,295.97,294.26,297.59,986,95,4,104,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-15 16:00:00+02:00, Barcelona,296.53,294.26,298.15,986,96,3,127,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-06-15 17:00:00+02:00, Barcelona,296.54,294.82,298.15,985,96,3,127,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-06-15 18:00:00+02:00, Barcelona,296.13,294.26,297.59,1001,70,1,54,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2016-06-15 19:00:00+02:00, Barcelona,296.13,294.26,297.59,1001,70,1,54,0.0,0.0,0.0,68,803,clouds,broken clouds,04d
2016-06-15 20:00:00+02:00, Barcelona,292.914,292.914,292.914,1005,100,2,160,0.0,0.0,0.0,68,803,clouds,broken clouds,04d
2016-06-15 21:00:00+02:00, Barcelona,293.87,289.26,296.48,1000,73,2,160,0.9,0.0,0.0,20,501,rain,moderate rain,10d
2016-06-15 22:00:00+02:00, Barcelona,293.53,288.71,296.48,1002,100,2,178,0.0,0.0,0.0,8,800,clear,sky is clear,02n
2016-06-15 23:00:00+02:00, Barcelona,293.24,288.71,296.48,986,100,2,178,0.9,0.0,0.0,8,501,rain,moderate rain,10n
2016-06-16 00:00:00+02:00, Barcelona,292.77,288.15,296.48,1001,86,2,178,0.3,0.0,0.0,8,500,rain,light rain,10n
2016-06-16 01:00:00+02:00, Barcelona,292.01,288.15,294.26,986,100,1,249,0.9,0.0,0.0,36,501,rain,moderate rain,10n
2016-06-16 02:00:00+02:00, Barcelona,291.09,289.26,293.15,985,100,1,249,0.9,0.0,0.0,36,501,rain,moderate rain,10n
2016-06-16 03:00:00+02:00, Barcelona,290.54,285.37,295.93,985,100,1,249,0.0,0.0,0.0,36,802,clouds,scattered clouds,03n
2016-06-16 04:00:00+02:00, Barcelona,290.43,284.26,295.93,1001,81,3,264,0.3,0.0,0.0,32,500,rain,light rain,10n
2016-06-16 05:00:00+02:00, Barcelona,289.75,283.71,295.93,985,100,3,270,0.0,0.0,0.0,32,802,clouds,scattered clouds,03n
2016-06-16 06:00:00+02:00, Barcelona,290.45,287.04,295.37,986,100,3,270,0.0,0.0,0.0,32,802,clouds,scattered clouds,03n
2016-06-16 07:00:00+02:00, Barcelona,290.52,287.04,295.37,1003,100,2,292,0.0,0.0,0.0,92,804,clouds,overcast clouds,04d
2016-06-16 08:00:00+02:00, Barcelona,291.14,289.26,293.15,987,100,2,292,0.0,0.0,0.0,92,804,clouds,overcast clouds,04d
2016-06-16 09:00:00+02:00, Barcelona,291.52,286.48,294.82,988,100,2,292,0.3,0.0,0.0,92,500,rain,light rain,10d
2016-06-16 10:00:00+02:00, Barcelona,292.86,287.59,297.04,988,100,2,73,0.0,0.0,0.0,56,803,clouds,broken clouds,04d
2016-06-16 11:00:00+02:00, Barcelona,294.16,289.26,298.71,1005,100,5,174,0.0,0.0,0.0,56,803,clouds,broken clouds,04d
2016-06-16 12:00:00+02:00, Barcelona,294.83,290.93,299.26,989,100,2,73,0.0,0.0,0.0,56,803,clouds,broken clouds,04d
2016-06-16 13:00:00+02:00, Barcelona,296.48,293.15,299.26,989,88,2,151,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-16 14:00:00+02:00, Barcelona,296.62,294.82,299.26,988,88,2,151,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-16 15:00:00+02:00, Barcelona,297.09,295.37,299.82,1004,43,1,16,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-16 16:00:00+02:00, Barcelona,297.34,295.93,299.82,988,89,6,203,0.0,0.04,0.0,0,800,clear,sky is clear,01d
2016-06-16 17:00:00+02:00, Barcelona,297.03,295.37,299.82,988,89,6,203,0.0,0.04,0.0,0,800,clear,sky is clear,01d
2016-06-16 18:00:00+02:00, Barcelona,296.01,291.48,299.82,988,92,7,201,0.0,0.0175,0.0,20,801,clouds,few clouds,02d
2016-06-16 19:00:00+02:00, Barcelona,295.78,292.59,298.15,989,92,8,229,0.0,0.0275,0.0,8,800,clear,sky is clear,02d
2016-06-16 20:00:00+02:00, Barcelona,294.72,292.04,297.04,1006,92,5,142,0.0,0.0275,0.0,8,800,clear,sky is clear,02d
2016-06-16 21:00:00+02:00, Barcelona,294.41,290.93,296.48,991,92,8,229,0.0,0.0275,0.0,8,800,clear,sky is clear,02d
2016-06-16 22:00:00+02:00, Barcelona,293.01,288.71,296.48,992,93,7,228,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-06-16 23:00:00+02:00, Barcelona,291.93,286.48,295.93,993,93,7,228,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-06-17 00:00:00+02:00, Barcelona,291.52,285.93,295.93,993,93,7,228,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2016-06-17 01:00:00+02:00, Barcelona,292.0,287.59,295.93,994,100,3,304,0.0,0.005,0.0,0,800,clear,sky is clear,01n
2016-06-17 02:00:00+02:00, Barcelona,290.83,285.37,295.93,994,100,3,304,0.0,0.005,0.0,0,800,clear,sky is clear,01n
2016-06-17 03:00:00+02:00, Barcelona,290.21,284.82,295.93,994,100,3,304,0.0,0.005,0.0,0,800,clear,sky is clear,01n
2016-06-17 04:00:00+02:00, Barcelona,290.31,285.93,295.37,995,100,2,1,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-06-17 05:00:00+02:00, Barcelona,289.89,286.48,295.37,995,100,2,1,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-06-17 06:00:00+02:00, Barcelona,288.5,282.59,295.37,996,100,2,1,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-06-17 07:00:00+02:00, Barcelona,288.32,280.93,294.82,997,100,3,48,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-17 08:00:00+02:00, Barcelona,289.86,282.59,294.82,997,100,3,48,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-17 09:00:00+02:00, Barcelona,291.54,288.15,294.82,1015,100,2,339,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-17 10:00:00+02:00, Barcelona,294.03,289.82,297.59,999,96,1,104,0.0,0.0,0.0,12,801,clouds,few clouds,02d
2016-06-17 11:00:00+02:00, Barcelona,294.86,291.48,299.82,999,96,1,104,0.0,0.0,0.0,12,801,clouds,few clouds,02d
2016-06-17 12:00:00+02:00, Barcelona,294.92,292.04,299.82,1016,73,1,49,0.0,0.0,0.0,12,801,clouds,few clouds,02d
2016-06-17 13:00:00+02:00, Barcelona,295.17,293.15,298.71,1016,89,2,16,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-17 14:00:00+02:00, Barcelona,294.17,290.93,295.93,1000,89,5,183,0.9,0.0,0.0,0,501,rain,moderate rain,10d
2016-06-17 15:00:00+02:00, Barcelona,294.01,291.48,295.37,1016,86,1,49,0.3,0.0,0.0,0,500,rain,light rain,10d
2016-06-17 16:00:00+02:00, Barcelona,294.28,291.48,297.04,1000,87,6,191,0.3,0.0,0.0,8,500,rain,light rain,10d
2016-06-17 17:00:00+02:00, Barcelona,295.38,292.04,298.71,999,87,6,191,0.0,0.0,0.0,8,800,clear,sky is clear,02d
2016-06-17 18:00:00+02:00, Barcelona,295.2,293.71,295.93,999,85,8,204,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-17 19:00:00+02:00, Barcelona,295.42,294.26,296.48,999,87,7,218,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-17 20:00:00+02:00, Barcelona,295.37,292.59,297.04,999,87,7,218,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-17 21:00:00+02:00, Barcelona,293.74,289.82,296.48,999,87,7,218,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-17 22:00:00+02:00, Barcelona,292.83,288.15,295.93,1000,93,5,224,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-06-17 23:00:00+02:00, Barcelona,292.14,287.59,294.82,1001,93,5,224,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-06-18 00:00:00+02:00, Barcelona,291.82,287.04,294.26,1001,93,5,224,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2016-06-18 01:00:00+02:00, Barcelona,292.2,287.59,295.93,1002,97,3,233,0.0,0.0,0.0,64,803,clouds,broken clouds,04n
2016-06-18 02:00:00+02:00, Barcelona,292.06,287.04,295.93,1018,97,3,233,0.0,0.0,0.0,64,803,clouds,broken clouds,04n
2016-06-18 03:00:00+02:00, Barcelona,291.05,285.93,295.93,1002,97,3,233,0.0,0.0,0.0,64,803,clouds,broken clouds,04n
2016-06-18 04:00:00+02:00, Barcelona,291.06,285.37,295.93,1002,100,0,249,0.9,0.0,0.0,68,501,rain,moderate rain,10n
2016-06-18 05:00:00+02:00, Barcelona,290.23,284.26,295.37,1002,100,0,249,0.3,0.0,0.0,68,500,rain,light rain,10n
2016-06-18 06:00:00+02:00, Barcelona,289.66,284.26,295.37,1002,100,0,249,0.3,0.0,0.0,68,500,rain,light rain,10n
2016-06-18 07:00:00+02:00, Barcelona,289.32,283.71,295.37,1003,100,3,85,0.3,0.0,0.0,92,500,rain,light rain,10d
2016-06-18 08:00:00+02:00, Barcelona,289.24,283.71,295.37,1003,100,3,85,0.3,0.0,0.0,92,500,rain,light rain,10d
2016-06-18 09:00:00+02:00, Barcelona,288.13,284.82,290.37,1004,100,3,85,0.3,0.0,0.0,92,500,rain,light rain,10d
2016-06-18 10:00:00+02:00, Barcelona,288.6,287.04,290.37,1004,100,3,51,0.3,0.0,0.0,92,500,rain,light rain,10d
2016-06-18 11:00:00+02:00, Barcelona,291.91,288.15,294.82,1021,100,3,51,0.9,0.0,0.0,92,501,rain,moderate rain,10d
2016-06-18 12:00:00+02:00, Barcelona,293.55,289.82,298.15,1021,100,3,51,0.9,0.0,0.0,92,501,rain,moderate rain,10d
2016-06-18 13:00:00+02:00, Barcelona,294.28,290.37,298.71,1004,100,4,81,0.3,0.0,0.0,92,500,rain,light rain,10d
2016-06-18 14:00:00+02:00, Barcelona,294.72,291.48,298.71,1021,60,3,44,0.3,0.0,0.0,92,500,rain,light rain,10d
2016-06-18 15:00:00+02:00, Barcelona,293.76,289.82,297.04,1021,100,2,21,0.3,0.0,0.0,92,500,rain,light rain,10d
2016-06-18 16:00:00+02:00, Barcelona,292.54,289.26,295.37,1005,100,5,67,0.3,0.0,0.0,48,500,rain,light rain,10d
2016-06-18 17:00:00+02:00, Barcelona,291.44,286.48,295.93,1005,100,5,67,3.0,0.0,0.0,48,502,rain,heavy intensity rain,10d
2016-06-18 18:00:00+02:00, Barcelona,289.45,284.82,296.48,1006,100,4,64,3.0,0.0,0.0,88,502,rain,heavy intensity rain,10d
2016-06-18 19:00:00+02:00, Barcelona,289.07,284.82,292.59,1022,83,1,54,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-18 20:00:00+02:00, Barcelona,290.43,288.71,292.59,1023,100,0,149,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-18 21:00:00+02:00, Barcelona,290.84,285.93,295.37,1006,100,0,149,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-18 22:00:00+02:00, Barcelona,288.14,282.59,290.37,1006,100,2,290,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-18 23:00:00+02:00, Barcelona,287.54,282.04,289.82,1025,100,2,139,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-19 00:00:00+02:00, Barcelona,287.15,281.48,289.82,1025,100,2,290,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-19 01:00:00+02:00, Barcelona,286.95,281.48,289.82,1007,100,2,292,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10n
2016-06-19 02:00:00+02:00, Barcelona,287.25,282.59,289.82,1007,100,2,292,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10n
2016-06-19 03:00:00+02:00, Barcelona,286.53,282.59,289.26,1007,100,2,292,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10n
2016-06-19 04:00:00+02:00, Barcelona,286.47,281.48,289.26,1024,100,1,297,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-19 05:00:00+02:00, Barcelona,286.46,281.48,289.26,1023,82,3,260,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-19 06:00:00+02:00, Barcelona,286.49,281.48,289.26,1023,79,2,268,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-19 07:00:00+02:00, Barcelona,288.16,285.93,293.15,1007,100,3,21,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 08:00:00+02:00, Barcelona,289.2,286.48,293.15,1007,100,3,21,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 09:00:00+02:00, Barcelona,289.36,284.82,293.15,1024,64,3,255,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 10:00:00+02:00, Barcelona,291.88,287.04,295.37,1007,100,1,91,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 11:00:00+02:00, Barcelona,293.87,288.71,298.15,1024,50,1,223,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 12:00:00+02:00, Barcelona,295.67,292.59,299.26,1024,42,0,41,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 13:00:00+02:00, Barcelona,296.53,292.59,299.82,1023,100,2,75,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 14:00:00+02:00, Barcelona,296.76,293.15,299.82,1023,41,2,46,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 15:00:00+02:00, Barcelona,297.13,293.71,299.26,1006,100,1,162,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 16:00:00+02:00, Barcelona,296.99,294.26,299.26,1005,97,2,187,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 17:00:00+02:00, Barcelona,297.42,294.82,300.37,1005,97,2,187,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 18:00:00+02:00, Barcelona,296.84,294.26,298.15,1004,96,3,193,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-19 19:00:00+02:00, Barcelona,295.97,292.04,298.15,1004,95,2,177,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10d
2016-06-19 20:00:00+02:00, Barcelona,295.51,291.48,297.04,1004,95,2,177,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10d
2016-06-19 21:00:00+02:00, Barcelona,294.15,289.82,296.48,1005,95,2,177,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10d
2016-06-19 22:00:00+02:00, Barcelona,292.55,288.71,296.48,1023,100,1,67,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-19 23:00:00+02:00, Barcelona,291.75,287.04,296.48,1006,100,2,186,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-20 00:00:00+02:00, Barcelona,291.28,286.48,296.48,1006,100,2,186,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-20 01:00:00+02:00, Barcelona,291.88,288.71,296.48,1023,87,2,234,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-20 02:00:00+02:00, Barcelona,291.18,288.71,295.93,1023,100,2,234,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-20 03:00:00+02:00, Barcelona,290.17,287.59,295.93,1006,100,2,234,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-20 04:00:00+02:00, Barcelona,290.04,287.04,295.93,1022,88,1,305,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10n
2016-06-20 05:00:00+02:00, Barcelona,289.62,287.04,295.37,1022,100,1,324,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10n
2016-06-20 06:00:00+02:00, Barcelona,289.55,287.04,295.37,1022,82,0,282,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10n
2016-06-20 07:00:00+02:00, Barcelona,289.75,286.48,294.82,1022,82,0,282,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 08:00:00+02:00, Barcelona,291.34,288.15,294.82,1022,68,1,251,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 09:00:00+02:00, Barcelona,292.83,288.71,295.93,1022,63,1,266,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 10:00:00+02:00, Barcelona,294.05,288.15,298.71,1005,98,1,112,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 11:00:00+02:00, Barcelona,295.82,292.59,300.37,1022,98,1,112,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 12:00:00+02:00, Barcelona,296.71,294.26,300.93,1005,98,1,112,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 13:00:00+02:00, Barcelona,296.94,294.26,300.37,1005,94,2,169,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 14:00:00+02:00, Barcelona,297.27,294.82,299.82,1005,94,2,169,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 15:00:00+02:00, Barcelona,297.27,294.82,300.93,1021,94,3,96,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 16:00:00+02:00, Barcelona,297.41,294.82,302.59,1005,91,3,181,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 17:00:00+02:00, Barcelona,297.23,294.82,300.93,1005,91,3,181,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 18:00:00+02:00, Barcelona,297.29,294.82,302.04,1005,88,4,202,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 19:00:00+02:00, Barcelona,295.8,293.15,298.71,1004,90,4,213,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 20:00:00+02:00, Barcelona,295.55,291.48,297.59,1005,90,4,213,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 21:00:00+02:00, Barcelona,294.7,290.93,297.04,1005,90,4,213,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-20 22:00:00+02:00, Barcelona,292.94,288.71,297.04,1005,100,3,235,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-20 23:00:00+02:00, Barcelona,292.49,288.71,297.04,1006,100,3,235,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-21 00:00:00+02:00, Barcelona,291.4,288.15,294.26,1023,100,2,156,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-21 01:00:00+02:00, Barcelona,291.16,287.59,294.26,1023,100,3,261,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-21 02:00:00+02:00, Barcelona,290.73,287.59,293.15,1006,100,3,261,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-21 03:00:00+02:00, Barcelona,290.42,285.93,293.15,1006,100,3,261,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-21 04:00:00+02:00, Barcelona,289.79,285.37,292.59,1023,100,3,264,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-21 05:00:00+02:00, Barcelona,291.21,288.71,295.93,1005,100,3,264,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-21 06:00:00+02:00, Barcelona,289.66,285.93,292.04,1005,100,3,264,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-21 07:00:00+02:00, Barcelona,290.54,285.93,295.37,1005,100,4,257,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 08:00:00+02:00, Barcelona,292.7,287.59,295.37,1005,100,4,257,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 09:00:00+02:00, Barcelona,295.55,293.15,297.59,1006,100,4,257,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 10:00:00+02:00, Barcelona,296.62,291.48,300.93,1006,85,5,235,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 11:00:00+02:00, Barcelona,298.0,291.48,303.71,1005,85,5,235,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 12:00:00+02:00, Barcelona,299.65,295.37,304.82,1022,85,0,83,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 13:00:00+02:00, Barcelona,300.41,295.37,304.82,1021,81,4,71,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 14:00:00+02:00, Barcelona,300.88,296.48,304.26,1005,81,7,219,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 15:00:00+02:00, Barcelona,301.26,296.48,304.82,1005,81,7,219,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 16:00:00+02:00, Barcelona,301.35,295.37,307.04,1004,82,6,221,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10d
2016-06-21 17:00:00+02:00, Barcelona,301.7,295.93,307.04,1020,82,6,99,3.0,0.0,0.0,8,502,rain,heavy intensity rain,10d
2016-06-21 18:00:00+02:00, Barcelona,301.39,295.37,305.37,1020,24,0,206,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 19:00:00+02:00, Barcelona,300.67,295.37,304.82,1020,30,4,228,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 20:00:00+02:00, Barcelona,299.8,295.37,303.71,1020,44,4,228,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 21:00:00+02:00, Barcelona,297.65,295.37,299.82,1020,51,4,228,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-21 22:00:00+02:00, Barcelona,296.15,294.26,299.26,1020,54,4,235,3.0,0.0,0.0,20,502,rain,heavy intensity rain,10n
2016-06-21 23:00:00+02:00, Barcelona,295.54,292.59,299.26,1021,50,4,235,3.0,0.0,0.0,20,502,rain,heavy intensity rain,10n
2016-06-22 00:00:00+02:00, Barcelona,295.24,291.48,299.26,1021,37,4,235,3.0,0.0,0.0,20,502,rain,heavy intensity rain,10n
2016-06-22 01:00:00+02:00, Barcelona,294.2,288.71,299.26,1021,41,3,239,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-22 02:00:00+02:00, Barcelona,293.65,288.71,298.71,1021,39,3,239,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-22 03:00:00+02:00, Barcelona,293.47,288.71,298.71,1020,42,3,239,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-22 04:00:00+02:00, Barcelona,293.15,288.71,298.15,1004,100,4,228,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-22 05:00:00+02:00, Barcelona,291.77,288.15,294.82,1004,100,4,228,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-22 06:00:00+02:00, Barcelona,291.71,288.71,294.26,1021,100,4,228,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10n
2016-06-22 07:00:00+02:00, Barcelona,292.52,288.15,297.59,1003,99,3,227,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-22 08:00:00+02:00, Barcelona,293.89,288.71,297.59,1004,99,3,227,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-22 09:00:00+02:00, Barcelona,297.02,295.37,299.26,1004,99,3,227,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-22 10:00:00+02:00, Barcelona,298.46,295.37,299.82,1021,42,2,37,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2016-06-22 11:00:00+02:00, Barcelona,298.56,295.37,300.37,1021,84,3,118,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-22 12:00:00+02:00, Barcelona,299.25,295.37,303.15,1005,84,3,219,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-22 13:00:00+02:00, Barcelona,301.08,296.48,304.82,1005,81,4,197,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
2016-06-22 14:00:00+02:00, Barcelona,301.68,296.48,305.37,1004,81,4,197,3.0,0.0,0.0,0,502,rain,heavy intensity rain,10d
